ID,UPA,EventDate,Employer,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,General Nature,General Event,General Source,NAICS Desc
2018077791,1368437,7/31/18,Omaha Box Company,OMAHA,NEBRASKA,68110.0,41.28,-95.9,322211,1,0.0,Two temporary employees were feeding sheets into a roller mill and one employee's right hand was caught in the mill. He suffered a dorsal avulsion and fracture to the right hand.,1312.0,"Avulsions, enucleations",440.0,"Hand(s), unspecified",6410.0,"Caught in running equipment or machinery, unspecified",3740.0,"Paper production machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077790,1365718,7/31/18,GREAT NORTHERN CORPORATION,CHIPPEWA FALLS,WISCONSIN,54729.0,44.94,-91.37,322211,0,1.0,An employee was using a utility knife to cut corrugated cardboard. The knife cut off the tip of the employee's left middle finger.,1311.0,Amputations,4422.0,Fingertip(s),6252.0,Injured by slipping or swinging object held by injured worker,7124.0,Box cutters and razor knives,Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
2018077788,1365903,7/31/18,"Total Petrochemicals & Refinery USA, Inc.",BEAUMONT,TEXAS,77705.0,29.97,-94.21,324110,1,0.0,"An employee lifted the lid to the glue cooling area of the machine to examine the equipment for issues. The lid covers two pulleys; one is 4 feet and the other is 16 inches in diameter. When he lifted the lid, it swung back and he raised his left hand to",1312.0,"Avulsions, enucleations",4420.0,"Finger(s), fingernail(s), unspecified",6419.0,"Caught in running equipment or machinery, n.e.c.",370.0,"Special process machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077785,1365333,7/31/18,TimkenSteel Corporation,CANTON,OHIO,44706.0,40.77,-81.41,331110,0,1.0,"An employee was setting material in a cutoff saw. The clamp to hold the material in place closed, pinching the employee's left little finger against the material. His fingertip was amputated.",1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3579.0,"Sawing machinery-stationary, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077783,1365820,7/31/18,Wayne Farms LLC,DOTHAN,ALABAMA,36303.0,31.22,-85.36,311615,1,0.0,An employee was cleaning a 40-pound grate when it fell onto his right hand and fractured it.,111.0,Fractures,440.0,"Hand(s), unspecified",6230.0,"Struck by falling object or equipment, unspecified",4134.0,Grates,"Injuries to the brain, spinal cord",Contact Incidents,Parts and Materials,Manufacturing
2018077769,1365716,7/31/18,"Neptune Technology Group, Inc",TALLASSEE,ALABAMA,36078.0,32.51,-85.89,334514,0,1.0,"On 7/31/2018, at 1:00 AM, an employee was inspecting an auto-pour machine shuttle that was not operating normally. He was bent over with his hand on the rail of the shuttle when the equipment unexpectedly engaged. The shuttle's front roller then amputate",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6419.0,"Caught in running equipment or machinery, n.e.c.",30.0,"Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077767,1368996,7/30/18,"QubicaAMF Worldwide, LLC",LOWVILLE,NEW YORK,13367.0,43.77,-75.48,339920,0,1.0,An employee was putting bases on bowling pins. His left index finger was caught and the fingertip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3569.0,"Presses, except printing, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077761,1365346,7/30/18,Martin Marietta,DALLAS,TEXAS,75234.0,32.91,-96.91,327310,1,0.0,An employee was installing a concrete chute extension when his left ring finger was caught between the fold-over chute and the extension chute. He suffered an avulsion of the pad of the finger.,1312.0,"Avulsions, enucleations",4429.0,"Finger(s), fingernail(s), n.e.c.",642.0,Compressed or pinched by shifting objects or equipment,3411.0,Chutes,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077756,1365206,7/30/18,Gilmore Oil & Gas Services Inc,LIBERAL,KANSAS,67901.0,37.04,-100.92,213112,1,0.0,"The governor on a portable welder had been replaced. While an employee was checking the wiring behind the governor, a coolant fan blade broke his left index finger and caused tendon damage and lacerations on the other fingers.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3594.0,Welding machinery,"Injuries to the brain, spinal cord",Contact Incidents,Machinery,Manufacturing
2018077751,1365089,7/30/18,Castle Contracting,LEAWOOD,KANSAS,66209.0,38.93,-94.62,238130,0,1.0,An employee was cutting a piece of 4-by-4 lumber with a handheld circular saw. The saw amputated the tip of his left index finger.,1311.0,Amputations,4422.0,Fingertip(s),6252.0,Injured by slipping or swinging object held by injured worker,7224.0,"Saws-powered, except chainsaws",Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
2018077748,1365298,7/30/18,"Millennium Metals, Inc.",JACKSONVILLE,FLORIDA,32218.0,30.44,-81.6,332322,1,1.0,"An employee was standing at a press brake machine, getting ready to bend a metal piece. The machine was activated while his right index finger was on the feeder; the eave drip die came down, resulting in the amputation of his right index finger below the",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6412.0,Caught in running equipment or machinery during regular operation,3562.0,Brake presses,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077731,1365115,7/30/18,"Toray Composite Materials America, Inc",DECATUR,ALABAMA,35602.0,34.63,-87.01,335991,1,1.0,"An employee was trying to remove carbon fiber wrap in a washing area. He placed his hand on the fiber to cut it, and it became trapped in the fiber. When he pulled his left index finger out of the fiber, the fingertip was amputated.",1311.0,Amputations,4422.0,Fingertip(s),644.0,Entangled in other object or equipment,40.0,"Parts and materials, unspecified",Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
2018077719,1365276,7/30/18,"FGX International, Inc.",SMITHFIELD,RHODE ISLAND,2917.0,41.93,-71.49,333314,1,1.0,"An employee was using a broom to sweep debris from the floor in a receiving area. While he was moving a fan out of the way, the fan blade amputated his right ring fingertip and cut his right middle finger.",1311.0,Amputations,4422.0,Fingertip(s),6311.0,Struck against moving part of machinery or equipment,3312.0,"Fans, blowers-wall, floor, ceiling, ventilation",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077709,1364843,7/29/18,Phifer Incorporated,TUSCALOOSA,ALABAMA,35401.0,33.16,-87.56,332618,1,0.0,"An employee was operating a micro welder. The welding die clamped down on the wire, breaking the employee's left index finger.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6412.0,Caught in running equipment or machinery during regular operation,3594.0,Welding machinery,"Injuries to the brain, spinal cord",Contact Incidents,Machinery,Manufacturing
2018077705,1365140,7/29/18,Kloeckner Metals Corporation ,VICTORIA,TEXAS,77905.0,28.84,-96.89,238120,1,0.0,"An employee was removing leftover material from the bed of a flatbed truck. He tripped on dunnage and fell off the flatbed, landing on and injuring his right elbow. He was hospitalized.",1972.0,"Soreness, pain, hurt-nonspecified injury",422.0,Elbow(s),4330.0,"Other fall to lower level, unspecified",8421.0,"Semi, tractor-trailer, tanker truck",Traumatic injuries? n.e.c.,"Falls, Slips, Trips",Vehicles,Manufacturing
2018077695,1364842,7/29/18,"Nucor Steel Louisiana., LLC",CONVENT,LOUISIANA,70723.0,30.1,-90.86,331111,0,1.0,"An employee was installing a motor when it shifted, causing an amputation to the employee's left middle fingertip.",1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,40.0,"Parts and materials, unspecified",Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
2018077694,1365168,7/29/18,"Keane Group, Inc.",MIDLAND,TEXAS,79706.0,31.99,-102.07,213112,1,0.0,"An employee was walking backwards, helping carry a section of perforating gun string to the gun stands on the ground. He tripped over a stand, falling backwards to the ground. The gun string came down on his right hand, breaking and lacerating his right ",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",40.0,"Fall, slip, trip, unspecified ",9999.0,Nonclassifiable,"Injuries to the brain, spinal cord","Falls, Slips, Trips",Safety and Environmental Factors and Conditions,Manufacturing
2018077682,1364691,7/28/18,"BOMCO, INC.",GLOUCESTER,MASSACHUSETTS,1930.0,42.62,-70.66,332322,0,1.0,An employee was forming aluminum sheets in a press brake when he suffered the amputation of the tip of the fingernail and skin on right index finger.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6412.0,Caught in running equipment or machinery during regular operation,3562.0,Brake presses,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077681,1365187,7/28/18,H.B. Taylor Co.,CHICAGO,ILLINOIS,60632.0,41.8,-87.7,311224,1,1.0,An employee was washing a spray dryer unit. The rotary valve caused the amputation of the employee's index and middle fingertips.,1311.0,Amputations,4422.0,Fingertip(s),60.0,"Contact with objects and equipment, unspecified",370.0,"Special process machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077668,1364493,7/27/18,"Gator Boring & Trenching, Inc.",MOSS POINT,MISSISSIPPI,39562.0,30.54,-88.51,238990,1,0.0,An employee's left hand was crushed by the hydraulic clamp on a drilling machine.,1971.0,Crushing injuries,440.0,"Hand(s), unspecified",6419.0,"Caught in running equipment or machinery, n.e.c.",3241.0,"Drilling machines, drilling augers",Traumatic injuries? n.e.c.,Contact Incidents,Machinery,Manufacturing
2018077664,1365093,7/27/18,"Ameren Missouri, Sioux Energy Center",WEST ALTON,MISSOURI,63386.0,38.9,-90.29,221112,0,1.0,"Two employees were sliding a metal grate along a stationary floor. One employee's left middle fingertip was pinched between the sliding grate and another grate, suffering a fingertip amputation.",1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,4134.0,Grates,Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
2018077662,1364556,7/27/18,"Quest Civil Constructors, Inc.",HOUSTON,TEXAS,77096.0,29.68,-95.45,237310,1,1.0,"An employee was using a circular saw to cut expansion board material when his right index finger contacted the saw blade, resulting in a fingertip amputation at the bottom of his fingernail.",1311.0,Amputations,4422.0,Fingertip(s),6252.0,Injured by slipping or swinging object held by injured worker,7224.0,"Saws-powered, except chainsaws",Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
2018077660,1364138,7/27/18,"Wellborn Cabinet, Inc.",ASHLAND,ALABAMA,36251.0,33.27,-85.87,337110,1,1.0,"An employee was pushing a board through a manual chop saw, controlled by a foot pedal. As he was adjusting the board, the saw blade amputated his left index finger. The saw was guarded at the time.",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6412.0,Caught in running equipment or machinery during regular operation,3579.0,"Sawing machinery-stationary, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077659,1364514,7/27/18,BAMA PIE,TULSA,OKLAHOMA,74104.0,36.14,-95.95,311813,0,1.0,"An employee was drying a pump outlet pipe with a towel. The pump's turning blades caught the employee's finger, amputating it to the first joint.",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6410.0,"Caught in running equipment or machinery, unspecified",3797.0,Pumps,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077653,1364734,7/27/18,CROWN EQUIPMENT CORPORATION,NEW BREMEN,OHIO,45869.0,40.43,-84.37,333924,0,1.0,"On July 27, 2018, an employee was working from an elevated basket platform. The platform lowered and contacted the item she was working on. Her thumb was pinched between the basket and the item, resulting in a partial amputation.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",642.0,Compressed or pinched by shifting objects or equipment,8620.0,"Industrial vehicle, material hauling and transport-powered, unspecified",Surface and flesh wounds,Contact Incidents,Vehicles,Manufacturing
2018077652,1365022,7/27/18,Ahresty Wilmington Corporation,WILMINGTON,OHIO,45177.0,39.41,-83.84,331315,0,1.0,"An employee was attempting to pull a 12"" die when a synthetic web sling that was being hoisted by an overhead crane slid unexpectedly back down the shaft of the die, catching an employee's left thumb between the sling and the die. The employee's left thu",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",642.0,Compressed or pinched by shifting objects or equipment,3436.0,"Cranes-gantry, overhead, monorail, container",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077650,1364102,7/27/18,W.E. Bowers and Associates,WASHINGTON,DISTRICT OF COLUMBIA,20004.0,38.89,-77.02,238220,0,1.0,"An employee was helping two dock workers to upright a power jack that had overturned.  While uprighting the jack, his middle fingertip was amputated and required stitches.",1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,8623.0,Pallet jack-powered,Surface and flesh wounds,Contact Incidents,Vehicles,Manufacturing
2018077648,1364710,7/27/18,Service Electric Company,WINFIELD,WEST VIRGINIA,25213.0,38.47,-81.84,237990,1,0.0,"On July 27, 2018, a lineman fell while guiding a steel tower foundation leg in place. His thumb was caught in a pinch point in the tower frame, suffering a fracture.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",40.0,"Fall, slip, trip, unspecified ",9999.0,Nonclassifiable,"Injuries to the brain, spinal cord","Falls, Slips, Trips",Safety and Environmental Factors and Conditions,Manufacturing
2018077642,1364747,7/27/18,"McClarin Plastics, LLC",HANOVER,PENNSYLVANIA,17331.0,39.82,-76.96,326130,1,0.0,"An employee was placing a weighted mold onto a molding machine when the mold became stuck on a bolt. As the employee attempted to push the mold off the bolt, it crushed and lacerated the employee's left middle finger.",132.0,"Cuts, lacerations",4420.0,"Finger(s), fingernail(s), unspecified",642.0,Compressed or pinched by shifting objects or equipment,4421.0,"Dies, molds, patterns",Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
2018077641,1365067,7/27/18,"TYSON FOODS, INC.",SEDALIA,MISSOURI,65301.0,38.75,-93.32,311615,0,1.0,"An employee was removing a breader's main drive belt motor from its gearbox. When the motor released from the gear box, it fell, crushing the employee's left ring fingertip between the bottom of the motor and the framework of the breader. The finger tip ",1311.0,Amputations,4422.0,Fingertip(s),6233.0,Struck by object falling from vehicle or machinery-other than vehicle part,4414.0,Motors other than vehicle,Surface and flesh wounds,Contact Incidents,Parts and Materials,Manufacturing
2018077630,1363949,7/26/18,NATIONAL CART COMPANY,SAINT CHARLES,MISSOURI,63301.0,38.82,-90.48,332999,0,1.0,An employee's right hand was caught in the point of operation of a CNC tube bender. The employee suffered amputations to the right ring and little fingers.,1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6412.0,Caught in running equipment or machinery during regular operation,3511.0,"Bending, crimping machines",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077627,1364100,7/26/18,Manhattan Road & Bridge ,LUTHER,OKLAHOMA,73054.0,35.74,-96.72,236220,0,1.0,An employee was cutting plywood and the saw blade amputated the left pinky finger.,1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",60.0,"Contact with objects and equipment, unspecified",9999.0,Nonclassifiable,Surface and flesh wounds,Contact Incidents,Safety and Environmental Factors and Conditions,Manufacturing
2018077620,1364026,7/26/18,PROPEX,HAZLEHURST,GEORGIA,31539.0,31.85,-82.59,313210,0,1.0,An employee was preparing to work on a heavy roll press. He was setting down a 3-inch roll when his right index finger was caught between the roll and the cradle where the roll was going to be rested. He suffered an amputation to the tip of his right ind,1311.0,Amputations,4422.0,Fingertip(s),642.0,Compressed or pinched by shifting objects or equipment,9999.0,Nonclassifiable,Surface and flesh wounds,Contact Incidents,Safety and Environmental Factors and Conditions,Manufacturing
2018077619,1363956,7/26/18,"L & L Insulation, Inc",RAPID CITY,SOUTH DAKOTA,57701.0,44.06,-103.23,238310,1,0.0,A floor scraper's blade cut the palm of an employee's right hand.,132.0,"Cuts, lacerations",441.0,"Hand(s), except finger(s)",6259.0,"Injured by handheld object or equipment, n.e.c.",7165.0,Scrapers-nonpowered,Surface and flesh wounds,Contact Incidents,"Tools, Instruments, and Equipment",Manufacturing
2018077610,1364095,7/26/18,"Dril-Quip, Inc.",HOUSTON,TEXAS,77041.0,29.86,-95.61,333132,1,0.0,"An employee was attempting to get lifting straps underneath a 2,100-pound steel part when the part came off the straps and crushed two of his left-hand fingers.",1971.0,Crushing injuries,4420.0,"Finger(s), fingernail(s), unspecified",60.0,"Contact with objects and equipment, unspecified",40.0,"Parts and materials, unspecified",Traumatic injuries? n.e.c.,Contact Incidents,Parts and Materials,Manufacturing
2018077609,1365378,7/26/18,Profile Cabinets,KANSAS CITY,MISSOURI,64126.0,39.09,-94.49,337122,1,1.0,An employee was removing a wood scrap from a table saw when the saw blade caught his left hand. His left index and middle fingers were severed at the first knuckle. The safety guard was not in place at the time.,1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6311.0,Struck against moving part of machinery or equipment,3573.0,Table saws,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077598,1363601,7/26/18,Textron Aviation Inc,WICHITA,KANSAS,67206.0,37.68,-97.22,336411,0,1.0,"An employee was fabricating a shop aid out of aluminum sheet metal. While he was using a manual, foot-operated shear, his left ring fingertip was caught under a material clamp on the shear, resulting in a partial amputation.",1311.0,Amputations,4422.0,Fingertip(s),6412.0,Caught in running equipment or machinery during regular operation,3512.0,Shearing machines,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077594,1365066,7/26/18,"M.A. INDUSTRIES, INC.",PEACHTREE CITY,GEORGIA,30269.0,33.38,-84.58,325211,0,1.0,An employee was attempting to repair a string break on the head of a twisting machine when the machine's mandrel amputated the employee's right ring fingertip.,1311.0,Amputations,4422.0,Fingertip(s),6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3519.0,"Bending, rolling, shaping machinery, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077593,1365166,7/26/18,Cottonseed Co-Op Corporation,JONESTOWN,MISSISSIPPI,38639.0,34.31,-90.45,311224,2,2.0,"On 7/26/2018, an employee's finger was caught in an auger, resulting in a right middle finger amputation at the first digit. On 7/28/2018, an employee's fingers were caught in a belt and pulley powered by an electric motor, resulting in an amputation of ",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",640.0,"Caught in or compressed by equipment or objects, unspecified",30.0,"Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077590,1366147,7/26/18,"Eriksen Construction Company, Inc",COLUMBUS,NEBRASKA,68601.0,41.4,-97.34,236220,0,1.0,An employee was lowering a pump when his finger was caught between a block and cable. He suffered a right ring fingertip amputation.,1311.0,Amputations,4422.0,Fingertip(s),640.0,"Caught in or compressed by equipment or objects, unspecified",3430.0,"Cranes, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077572,1363352,7/25/18,Caraustar Industries,OSHKOSH,WISCONSIN,54904.0,43.98,-88.59,322214,0,1.0,"On July 25, 2018, an employee was reaching around a tube to back a wax applicator out because it was applying too much wax when the employee's finger was caught between the wax applicator and the tube, resulting in a distal amputation to the right index ",1311.0,Amputations,4422.0,Fingertip(s),6410.0,"Caught in running equipment or machinery, unspecified",3799.0,"Special process machinery, n.e.c.",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077568,1364825,7/25/18,"Welter Forest Products, Inc. ",RICHLAND CENTER,WISCONSIN,53581.0,43.41,-90.35,321113,0,1.0,"An employee was attempting to unjam a piece of ash edging that was stuck between the belt and frame of an edging machine when the machine pulled employee's hand back into the frame, resulting in three finger amputations.",1311.0,Amputations,4420.0,"Finger(s), fingernail(s), unspecified",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",350.0,"Metal, woodworking, and special material machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077548,1363532,7/25/18,Arconic Inc. ,NILES,OHIO,44446.0,41.19,-80.78,332111,1,0.0,"An employee was trying to clean built-up product from the sensor/photo eye of the conveyor on a weigh blend system, which was failing to start after being calibrated. The tray of the conveyor actuated, and the tray's reciprocating motion caught the emplo",111.0,Fractures,421.0,Upper arm(s),6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3599.0,"Metal, woodworking, and special material machinery, n.e.c.","Injuries to the brain, spinal cord",Contact Incidents,Machinery,Manufacturing
2018077541,1363019,7/25/18,Sonoco Products Company,OPP,ALABAMA,36467.0,31.26,-86.24,322130,0,1.0,An employee was using a push cart when her right pinky fingertip (5th digit) was pinched and smashed between the cart she was using and another cart in the area. Her fingertip had to be medically amputated.,1311.0,Amputations,4422.0,Fingertip(s),6221.0,Struck by rolling object or equipment being pushed by injured worker,871.0,"Cart, dolly, hand truck-nonpowered",Surface and flesh wounds,Contact Incidents,Vehicles,Manufacturing
2018077538,1365029,7/25/18,Soundview Paper Holdings,ELMWOOD PARK,NEW JERSEY,7407.0,40.9,-74.12,322121,1,0.0,An employee was cleaning paper donuts from a scrap conveyor when his hand contacted the underside of the conveyor and was caught in the moving part. He fractured his right radius.,111.0,Fractures,423.0,Forearm(s),6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3420.0,"Conveyors-powered, unspecified","Injuries to the brain, spinal cord",Contact Incidents,Machinery,Manufacturing
2018077536,1363443,7/25/18,POET Biorefining Groton,GROTON,SOUTH DAKOTA,57445.0,45.45,-98.13,325193,0,1.0,"An employee was replacing gaskets on a disc stack centrifuge and using a specialized tool to pull the disc stack when the employee's left ring finger was caught between the tool and the stack, resulting in a partial distal amputation of the left ring fin",1311.0,Amputations,4422.0,Fingertip(s),649.0,"Caught in or compressed by equipment or objects, n.e.c.",3791.0,Centrifuges,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077535,1363331,7/25/18,Auto Parts Manufacturing Mississippi,GUNTOWN,MISSISSIPPI,38849.0,34.47,-88.67,336370,1,1.0,An employee was helping to adjust the alignment of a pneumatic cutter. The employee's right index finger was pinched between the cutter's cylinder and a spacer block attachment amputating  two joints of the finger.,1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",642.0,Compressed or pinched by shifting objects or equipment,350.0,"Metal, woodworking, and special material machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077531,1363433,7/25/18,"Somont Oil Company, Inc.",OILMONT,MONTANA,59466.0,48.75,-111.76,213111,1,0.0,"An employee was removing doors from an oil and gas treater with an electric impact gun. His tool arced and lit the gas in the room on fire, causing severe burns to both of his arms.",1520.0,"Heat (thermal) burns, unspecified",420.0,"Arm(s), unspecified",317.0,"Ignition of vapors, gases, or liquids",160.0,"Coal, natural gas, petroleum fuels and products, unspecified","Burns, corrosions, electrical injuries",Explosions and Fires,Chemicals and Hazardous Materials,Manufacturing
2018077530,1363559,7/25/18,"Pre-Cast Specialties, LLC",FORT PIERCE,FLORIDA,34981.0,27.39,-80.36,327390,1,0.0,"A forklift operator picked up a hollow core so an employee could put dunnage underneath it. The hollow core was rigged with hooks when it broke and fell on the employee's thumbs, breaking and spraining both of them.",111.0,Fractures,4420.0,"Finger(s), fingernail(s), unspecified",6233.0,Struck by object falling from vehicle or machinery-other than vehicle part,40.0,"Parts and materials, unspecified","Injuries to the brain, spinal cord",Contact Incidents,Parts and Materials,Manufacturing
2018077524,1362808,7/24/18,"Jensen Well Co., Inc",VALLEY,NEBRASKA,68064.0,41.31,-96.37,238220,1,0.0,An employee was cleaning a grout machine when his hand entered the machine. The paddles grabbed and dislocated his index finger. The machine was running at the time of the incident.,1212.0,Dislocation of joints,4420.0,"Finger(s), fingernail(s), unspecified",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",30.0,"Machinery, unspecified","Severe wounds, internal injuries",Contact Incidents,Machinery,Manufacturing
2018077523,1363804,7/24/18,"Talon Tools & Testing, LP ",KILGORE,TEXAS,75662.0,32.42,-94.86,213112,0,1.0,An employee was retrieving his tools when he suffered a right pinky fingertip injury that later resulted in an amputation.,1311.0,Amputations,4422.0,Fingertip(s),9999.0,Nonclassifiable,9999.0,Nonclassifiable,Surface and flesh wounds,Event or exposure? unspecified,Safety and Environmental Factors and Conditions,Manufacturing
2018077518,1362797,7/24/18,Custom Products Corporation,FLOWOOD,MISSISSIPPI,39232.0,32.29,-90.14,339950,1,1.0,"An employee was attempting to retrieve a part from a press shop shear when the shear struck the employee's right hand, amputating four fingers.",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6412.0,Caught in running equipment or machinery during regular operation,3512.0,Shearing machines,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077515,1368654,7/24/18,"DS Services of America, Inc.",SAFETY HARBOR,FLORIDA,34695.0,28.0,-82.68,312112,1,0.0,"An employee was pulling a 5-gallon glass water bottle out from a holder. The bottle shattered, lacerating the employee's right little finger and severing nerves and two arteries in his hand.",132.0,"Cuts, lacerations",448.0,Hand(s) and finger(s),6251.0,Injured by object breaking in hand ,2113.0,"Bottles, jugs, flasks",Surface and flesh wounds,Contact Incidents,"Containers, Furniture, Fixtures",Manufacturing
2018077514,1362932,7/24/18,Nissin Foods,LANCASTER,PENNSYLVANIA,17601.0,40.05,-76.38,311423,0,1.0,An employee was trying to remove a jam from a soup dispenser packaging line. The employee's right little finger was caught in the mechanism and the tip was amputated.,1311.0,Amputations,4422.0,Fingertip(s),640.0,"Caught in or compressed by equipment or objects, unspecified",3730.0,"Packaging, bottling, wrapping machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077513,1362792,7/24/18,Mayer Brothers Apple Products Inc.,BARKER,NEW YORK,14012.0,43.34,-78.61,311421,0,1.0,"An employee was setting up a machine when moving parts caught his thumb tip, resulting in a soft tissue amputation.",1311.0,Amputations,4422.0,Fingertip(s),6419.0,"Caught in running equipment or machinery, n.e.c.",30.0,"Machinery, unspecified",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077508,1362968,7/24/18,"MasTec Services Company, Inc. ",MARTINDALE,TEXAS,78655.0,29.82,-97.83,237110,1,0.0,"An employee was rewiring a power line pole when the back of his right hand touched the 7,200-volt tap line. He suffered second-degree burns to his right hand and an exit wound on the left side of his torso.",1532.0,Second degree electrical burns,440.0,"Hand(s), unspecified",5112.0,"Direct exposure to electricity, greater than 220 volts",4415.0,"Power lines, transformers, convertors","Burns, corrosions, electrical injuries","Exposure to Harmful Substances, Environments",Parts and Materials,Manufacturing
2018077507,1363519,7/24/18,LLG Roofing Corp,PALM COAST,FLORIDA,32137.0,29.55,-81.22,238160,1,0.0,"An employee was installing a TPO membrane on the edge of a flat roof and as he was about to throw out some garbage, he slipped and fell 10 feet from the roof into the dumpster. He fractured his wrist and lacerated his right eyebrow, requiring hospitaliza",111.0,Fractures,43.0,Wrist(s),4332.0,Other fall to lower level 6 to 10 feet,6540.0,"Roofs, unspecified","Injuries to the brain, spinal cord","Falls, Slips, Trips",Structures and Surfaces,Manufacturing
2018077506,1362894,7/24/18,"MCCAIN FOODS USA, INC.",RICE LAKE,WISCONSIN,54868.0,45.48,-91.73,311412,0,1.0,"An employee was operating a carton sealing machine when a box lid got hung up on the advancer conveyor and jammed. The employee reached over to correct the jam, and the employee's finger contacted the conveyor or rollers. The pad of the employee's left m",1311.0,Amputations,4429.0,"Finger(s), fingernail(s), n.e.c.",6411.0,"Caught in running equipment or machinery during maintenance, cleaning ",3734.0,"Sealing, stapling machinery",Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
2018077502,1364682,7/24/18,"Teal Jones Lumber, LLC",ANTLERS,OKLAHOMA,74523.0,34.17,-95.58,321113,0,1.0,"An employee was changing out the knife of a wood planer. After shutting down the machine, his hand entered it before the knife had completely stopped. As a result, his right hand had to be medically amputated to the wrist.",1311.0,Amputations,449.0,"Hand(s), n.e.c.",6311.0,Struck against moving part of machinery or equipment,3522.0,Planing mills,Surface and flesh wounds,Contact Incidents,Machinery,Manufacturing
